id,question,answer,source,focus_area
1,Who is at risk for Am I at Risk for Type 2 Diabetes? Taking Steps to Lower Your Risk of Getting Diabetes? ?,"Making big changes in your life is hard, especially if you are faced with more than one change. You can make it easier by taking these steps:
                
- Make a plan to change behavior.  - Decide exactly what you will do and give yourself a time frame.  - Plan what you need to get ready.  - Track your goals and activity on a food and activity tracker, available at http://www.niddk.nih.gov/health-information/health-communication-programs/ndep/health-care-professionals/game-plan/small-steps/Documents/GP_FoodActTracker.pdf (PDF, 349 KB)   - Think about what might prevent you from reaching your goals.  - Find family and friends who will support and encourage you.  - Decide how you will reward yourselfa shopping trip, movie tickets, an afternoon in the parkwhen you do what you have planned.
                
Your doctor, a dietitian, or a counselor can help you make a plan.
                

                
Be Physically Active Every Day
                
Regular physical activity tackles several risk factors at once. Activity helps you lose weight; keeps your blood glucose, blood pressure, and cholesterol under control; and helps your body use insulin. People in the DPP who were physically active for 30 minutes a day, 5 days a week, reduced their risk of type 2 diabetes. Many chose brisk walking as their physical activity.
                
If you are not fairly active, you should start slowly. First, talk with your doctor about what kinds of physical activity are safe for you. Make a plan to increase your activity level toward the goal of being active at least 30 minutes a day most days of the week. You can increase your level of physical activity in two main ways:
                
1. Start an exercise program. 2. Increase your daily activity.
                
Start an exercise program. Pick exercises that suit you. Find a friend to walk with you or join an exercise class that will help you keep going.
                
- Do aerobic activities, which use your large muscles to make your heart beat faster. The large muscles are those of the upper and lower arms; upper and lower legs; and those that control head, shoulder, and hip movements.  - Do activities to strengthen muscles and bone, such as lifting weights or sit-ups, two to three times a week. Find helpsuch as a video or a classto learn how to do these exercises properly.
                
Increase your daily activity. Choose activities you enjoy. You can work extra activity into your daily routine by doing the following:
                
- Increase daily activity by decreasing time spent watching TV or at the computer. Set up a reminder on your computer to take an activity break.  - Take the stairs rather than an elevator or escalator.  - Park at the far end of the parking lot and walk.  - Get off the bus a few stops early and walk the rest of the way.  - Walk or bicycle whenever you can.
                

                
Take Your Prescribed Medicines
                
Some people need medicine to help control their blood pressure or cholesterol levels. If you do, take your medicines as directed. Ask your doctor if you should take metformin to prevent type 2 diabetes. Metformin is a medicine that makes insulin work better and can reduce the risk of type 2 diabetes.",NIDDK,Am I at Risk for Type 2 Diabetes? Taking Steps to Lower Your Risk of Getting Diabetes
1,What to do for Am I at Risk for Type 2 Diabetes? Taking Steps to Lower Your Risk of Getting Diabetes ?,"Your eating, diet, and nutrition choices play an important role in preventing or delaying diabetes. Follow the suggestions below to reach and maintain a reasonable weight and make wise food choices most of the time. Remember that it can take time to change your habits and be patient with yourself. You can also get help from a dietitian or join a weight-loss program to support you while you reach your goals.
                

                
Reach and Maintain a Reasonable Body Weight
                
Your weight affects your health in many ways. Being overweight can keep your body from making and using insulin properly. Excess body weight can also cause high blood pressure. Every pound you lose lowers your risk of getting diabetes.
                
In addition to weight, the location of excess fat on the body can be important. A waist measurement of 40 inches or more for men and 35 inches or more for women is linked to insulin resistance and increases a persons risk for type 2 diabetes. This is true even if your BMI falls within the normal range.
                

                
Find Your BMI
                
The BMI is a measure of body weight relative to height. The BMI can help you find out whether you are normal weight, overweight, or obese. Use the table on pages 24 and 25 to find your BMI.
                
- Find your height in the left-hand column.  - Move across in the same row to the number closest to your weight.  - The number at the top of that column is your BMI. Check the word above your BMI to see whether you are normal weight, overweight, or obese.
                
The BMI has certain limitations. The BMI may overestimate body fat in athletes and others who have a muscular build and underestimate body fat in older adults and others who have lost muscle.
                
The BMI for children and teens must be determined based on age, height, weight, and sex. The Centers for Disease Control and Prevention (CDC) has information about BMI in children and teens, including a BMI calculator, at www.cdc.gov/nccdphp/dnpa/bmi. The CDC website also has a BMI calculator for adults. A BMI calculator from the NIH is available at www.nhlbi.nih.gov/health/educational/lose_wt/BMI/bmicalc.htm.
                
The NIH also has a free smartphone app for calculating BMI. You can search My BMI Calculator on your phone to find the app. The app also provides links to information about steps you can take to bring your BMI into a healthy range.",NIDDK,Am I at Risk for Type 2 Diabetes? Taking Steps to Lower Your Risk of Getting Diabetes
1,What is (are) Insulin Resistance and Prediabetes ?,"Insulin is a hormone made in the pancreas, an organ located behind the stomach. The pancreas contains clusters of cells called islets. Beta cells within the islets make insulin and release it into the blood.
                
Insulin plays a major role in metabolismthe way the body uses digested food for energy. The digestive tract breaks down carbohydratessugars and starches found in many foodsinto glucose. Glucose is a form of sugar that enters the bloodstream. With the help of insulin, cells throughout the body absorb glucose and use it for energy.
                
Insulin's Role in Blood Glucose Control
                
When blood glucose levels rise after a meal, the pancreas releases insulin into the blood. Insulin and glucose then travel in the blood to cells throughout the body.
                
- Insulin helps muscle, fat, and liver cells absorb glucose from the bloodstream, lowering blood glucose levels.  - Insulin stimulates the liver and muscle tissue to store excess glucose. The stored form of glucose is called glycogen.  - Insulin also lowers blood glucose levels by reducing glucose production in the liver.
                
In a healthy person, these functions allow blood glucose and insulin levels to remain in the normal range.",NIDDK,Insulin Resistance and Prediabetes
1,What is (are) Insulin Resistance and Prediabetes ?,"Insulin resistance is a condition in which the body produces insulin but does not use it effectively. When people have insulin resistance, glucose builds up in the blood instead of being absorbed by the cells, leading to type 2 diabetes or prediabetes.
                
Most people with insulin resistance don't know they have it for many yearsuntil they develop type 2 diabetes, a serious, lifelong disease. The good news is that if people learn they have insulin resistance early on, they can often prevent or delay diabetes by making changes to their lifestyle.
                
Insulin resistance can lead to a variety of serious health disorders. The section ""What is metabolic syndrome?"" provides more information about other health disorders linked to insulin resistance.",NIDDK,Insulin Resistance and Prediabetes
1,What causes Insulin Resistance and Prediabetes ?,"Although the exact causes of insulin resistance are not completely understood, scientists think the major contributors to insulin resistance are excess weight and physical inactivity.
                
Excess Weight
                
Some experts believe obesity, especially excess fat around the waist, is a primary cause of insulin resistance. Scientists used to think that fat tissue functioned solely as energy storage. However, studies have shown that belly fat produces hormones and other substances that can cause serious health problems such as insulin resistance, high blood pressure, imbalanced cholesterol, and cardiovascular disease (CVD).
                
Belly fat plays a part in developing chronic, or long-lasting, inflammation in the body. Chronic inflammation can damage the body over time, without any signs or symptoms. Scientists have found that complex interactions in fat tissue draw immune cells to the area and trigger low-level chronic inflammation. This inflammation can contribute to the development of insulin resistance, type 2 diabetes, and CVD. Studies show that losing the weight can reduce insulin resistance and prevent or delay type 2 diabetes.
                
Physical Inactivity
                
Many studies have shown that physical inactivity is associated with insulin resistance, often leading to type 2 diabetes. In the body, more glucose is used by muscle than other tissues. Normally, active muscles burn their stored glucose for energy and refill their reserves with glucose taken from the bloodstream, keeping blood glucose levels in balance.
                
Studies show that after exercising, muscles become more sensitive to insulin, reversing insulin resistance and lowering blood glucose levels. Exercise also helps muscles absorb more glucose without the need for insulin. The more muscle a body has, the more glucose it can burn to control blood glucose levels.
                
Other Causes
                
Other causes of insulin resistance may include ethnicity; certain diseases; hormones; steroid use; some medications; older age; sleep problems, especially sleep apnea; and cigarette smoking.
                

                
Does sleep matter?   Yes. Studies show that untreated sleep problems, especially sleep apnea, can increase the risk of obesity, insulin resistance, and type 2 diabetes. Night shift workers may also be at increased risk for these problems. Sleep apnea is a common disorder in which a person's breathing is interrupted during sleep. People may often move out of deep sleep and into light sleep when their breathing pauses or becomes shallow. This results in poor sleep quality that causes problem sleepiness, or excessive tiredness, during the day.   Many people aren't aware of their symptoms and aren't diagnosed. People who think they might have sleep problems should talk with their health care provider.   More information about sleep problems is available from the National Heart, Lung, and Blood Institute at http://www.nhlbi.nih.gov/health/resources/sleep.",NIDDK,Insulin Resistance and Prediabetes
1,What is (are) Insulin Resistance and Prediabetes ?,"Prediabetes is a condition in which blood glucose or A1C levelswhich reflect average blood glucose levelsare higher than normal but not high enough for a diagnosis of diabetes. Prediabetes is becoming more common in the United States. The U.S. Department of Health and Human Services estimates that at least 86 million U.S. adults ages 20 or older had prediabetes in 2012.1 People with prediabetes are at increased risk of developing type 2 diabetes and CVD, which can lead to heart attack or stroke.",NIDDK,Insulin Resistance and Prediabetes
1,What are the symptoms of Insulin Resistance and Prediabetes ?,"Insulin resistance and prediabetes usually have no symptoms. People may have one or both conditions for several years without knowing they have them. Even without symptoms, health care providers can identify people at high risk by their physical characteristics, also known as risk factors. The section ""Who should be tested for prediabetes?"" lists these risk factors.
                
People with a severe form of insulin resistance may have dark patches of skin, usually on the back of the neck. Sometimes people have a dark ring around their neck. Dark patches may also appear on elbows, knees, knuckles, and armpits. This condition is called acanthosis nigricans.",NIDDK,Insulin Resistance and Prediabetes
1,What is (are) Insulin Resistance and Prediabetes ?,"Metabolic syndrome, also called insulin resistance syndrome, is a group of traits and medical conditions linked to overweight and obesity that puts people at risk for both CVD and type 2 diabetes. Metabolic syndrome is defined* as the presence of any three of the following2:
                
- large waist sizewaist measurement of 40 inches or more for men and 35 inches or more for women  - high triglycerides in the bloodtriglyceride level of 150 milligrams per deciliter (mg/dL) or above, or taking medication for elevated triglyceride level  - abnormal levels of cholesterol in the bloodHDL, or good, cholesterol level below 40 mg/dL for men and below 50 mg/dL for women, or taking medication for low HDL  - high blood pressureblood pressure level of 130/85 or above, or taking medication for elevated blood pressure  - higher than normal blood glucose levelsfasting blood glucose level of 100 mg/dL or above, or taking medication for elevated blood glucose
                
In addition to type 2 diabetes, metabolic syndrome has been linked to the following health disorders:
                
- obesity  - CVD  - PCOS  - nonalcoholic fatty liver disease  - chronic kidney disease
                
However, not everyone with these disorders has insulin resistance, and some people may have insulin resistance without getting these disorders.
                
People who are obese or who have metabolic syndrome, insulin resistance, type 2 diabetes, or prediabetes often also have low-level inflammation throughout the body and blood clotting defects that increase the risk of developing blood clots in the arteries. These conditions contribute to increased risk for CVD.
                
*Similar definitions have been developed by the World Health Organization and the American Association of Clinical Endocrinologists.",NIDDK,Insulin Resistance and Prediabetes
1,How to diagnose Insulin Resistance and Prediabetes ?,"Health care providers use blood tests to determine whether a person has prediabetes, but they do not usually test specifically for insulin resistance. Insulin resistance can be assessed by measuring the level of insulin in the blood.
                
However, the test that most accurately measures insulin resistance, called the euglycemic clamp, is too costly and complicated to be used in most health care providers' offices. The clamp is a research tool used by scientists to learn more about glucose metabolism. Research has shown that if blood tests indicate prediabetes, insulin resistance most likely is present.
                
Blood Tests for Prediabetes
                
All blood tests involve drawing blood at a health care provider's office or commercial facility and sending the sample to a lab for analysis. Lab analysis of blood is needed to ensure test results are accurate. Glucose measuring devices used in a health care provider's office, such as finger-stick devices, are not accurate enough for diagnosis but may be used as a quick indicator of high blood glucose.
                
Prediabetes can be detected with one of the following blood tests:
                
- the A1C test  - the fasting plasma glucose (FPG) test  - the oral glucose tolerance test (OGTT)
                
A1C test. Sometimes called hemoglobin A1c, HbA1c, or glycohemoglobin test, this test reflects average blood glucose levels over the past 3 months. This test is the most reliable test for prediabetes, but it is not as sensitive as the other tests. In some individuals, it may miss prediabetes that could be caught by glucose tests.
                
Although some health care providers can quickly measure A1C in their office, that type of measurementcalled a point-of-care testis not considered reliable for diagnosis. For diagnosis of prediabetes, the A1C test should be analyzed in a laboratory using a method that is certified by the NGSP.
                
The A1C test can be unreliable for diagnosing prediabetes in people with certain conditions that are known to interfere with the results. Interference should be suspected when A1C results seem very different from the results of a blood glucose test. People of African, Mediterranean, or Southeast Asian descent, or people with family members with sickle cell anemia or a thalassemia, are particularly at risk of interference. People in these groups may have a less common type of hemoglobin, known as a hemoglobin variant, that can interfere with some A1C tests.
                
An A1C of 5.7 to 6.4 percent indicates prediabetes.
                
More information about the A1C test is provided in the NIDDK health topic, The A1C Test and Diabetes.
                
Fasting plasma glucose test. This test measures blood glucose in people who have not eaten anything for at least 8 hours. This test is most reliable when done in the morning. Prediabetes found with this test is called IFG.
                
Fasting glucose levels of 100 to 125 mg/dL indicate prediabetes.
                
OGTT. This test measures blood glucose after people have not eaten for at least 8 hours and 2 hours after they drink a sweet liquid provided by a health care provider or laboratory. Prediabetes found with this test is called IGT.
                
A blood glucose level between 140 and 199 mg/dL indicates prediabetes.
                
The following table lists the blood test levels for a diagnosis of prediabetes.",NIDDK,Insulin Resistance and Prediabetes
1,What to do for Insulin Resistance and Prediabetes ?,"Adopting healthy eating habits can help people lose a modest amount of weight and reverse insulin resistance. Experts encourage people to slowly adopt healthy eating habits that they can maintain, rather than trying extreme weight-loss solutions. People may need to get help from a dietitian or join a weight-loss program for support.
                
In general, people should lose weight by choosing healthy foods, controlling portions, eating less fat, and increasing physical activity. People are better able to lose weight and keep it off when they learn how to adapt their favorite foods to a healthy eating plan.
                
The DASH (Dietary Approaches to Stop Hypertension) eating plan, developed by the NIH, has been shown to be effective in decreasing insulin resistance when combined with weight loss and physical activity. More information on DASH is available at www.nhlbi.nih.gov/health/health-topics/topics/dash.
                
The U.S. Dietary Guidelines for Americans also offers healthy eating advice and tools for changing eating habits at www.choosemyplate.gov.
                
Dietary Supplements
                
Vitamin D studies show a link between people's ability to maintain healthy blood glucose levels and having enough vitamin D in their blood. However, studies to determine the proper vitamin D levels for preventing diabetes are ongoing; no special recommendations have been made about vitamin D levels or supplements for people with prediabetes.
                
Currently, the Institute of Medicine (IOM), the agency that recommends supplementation levels based on current science, provides the following guidelines for daily vitamin D intake:
                
- People ages 1 to 70 years may require 600 International Units (IUs).  - People ages 71 and older may require as much as 800 IUs.
                
The IOM also recommended that no more than 4,000 IUs of vitamin D be taken per day.
                
To help ensure coordinated and safe care, people should discuss use of complementary and alternative medicine practices, including the use of dietary supplements, with their health care provider.
                
More information about using dietary supplements to help with diabetes is provided in the NIDDK health topic, Complementary and Alternative Medical Therapies for Diabetes.
                

                
Physical Activity
                
Regular physical activity tackles several risk factors at once. Regular physical activity helps the body use insulin properly.
                
Regular physical activity also helps a person
                
- lose weight  - control blood glucose levels  - control blood pressure  - control cholesterol levels
                
People in the DPP who were physically active for 30 minutes a day, 5 days a week, reduced their risk of type 2 diabetes. Many chose brisk walking as their physical activity.
                
Most people should aim for at least 30 minutes of exercise most days of the week. For best results, people should do both aerobic activities, which use large muscle groups and make the heart beat faster, and muscle strengthening activities.
                
Aerobic activities include brisk walking, climbing stairs, swimming, dancing, and other activities that increase the heart rate.
                
Muscle strengthening activities include lifting weights and doing sit-ups or push-ups.
                
People who haven't been physically active recently should talk with their health care provider about which activities are best for them and have a checkup before starting an exercise program.
                
Not Smoking
                
Those who smoke should quit. A health care provider can help people find ways to quit smoking. Studies show that people who get help have a better chance of quitting.
                
For more information about how to reverse insulin resistance and prediabetes with diet and increased physical activity, see the following National Diabetes Education Program publications at www.yourdiabetesinfo.org:    - Get Real! You Don't Have to Knock Yourself Out to Prevent Diabetes!   - More Than 50 Ways to Prevent Diabetes   - Small Steps. Big Rewards. Your Game Plan to Prevent Type 2 Diabetes.
                
Medication
                
The medication metformin is recommended for treatment of some individuals at very high risk of developing type 2 diabetes. In the DPP, metformin was shown to be most effective in preventing or delaying the development of type 2 diabetes in younger, heavier people with prediabetes. In general, metformin is recommend for those who are younger than age 60 and have
                
- combined IGT and IFG  - A1C above 6 percent  - low HDL cholesterol  - elevated triglycerides  - a parent or sibling with diabetes  - a BMI of at least 35
                
Metformin also lowers the risk of diabetes in women who have had gestational diabetes. People at high risk should ask their health care provider if they should take metformin to prevent type 2 diabetes.
                
Several medications have been shown to reduce type 2 diabetes risk to varying degrees, but the only medication recommended by the ADA for type 2 diabetes prevention is metformin. Other medications that have delayed diabetes have side effects or haven't shown long-lasting benefits. No medication, including metformin, is approved by the U.S. Food and Drug Administration to treat insulin resistance or prediabetes or to prevent type 2 diabetes.",NIDDK,Insulin Resistance and Prediabetes
1,What to do for Insulin Resistance and Prediabetes ?,"- Insulin is a hormone that helps cells throughout the body absorb glucose and use it for energy. Insulin resistance is a condition in which the body produces insulin but does not use it effectively.  - Insulin resistance increases the risk of developing type 2 diabetes and prediabetes.  - The major contributors to insulin resistance are excess weight, especially around the waist, and physical inactivity.  - Prediabetes is a condition in which blood glucose or A1C levelswhich reflect average blood glucose levelsare higher than normal but not high enough for a diagnosis of diabetes.  - The Diabetes Prevention Program (DPP) study and its follow-up study, the Diabetes Prevention Program Outcomes Study (DPPOS), confirmed that people with prediabetes can often prevent or delay diabetes if they lose a modest amount of weight by cutting fat and calorie intake and increasing physical activity.  - By losing weight and being more physically active, people can reverse insulin resistance and prediabetes, thus preventing or delaying type 2 diabetes.  - People with insulin resistance and prediabetes can decrease their risk for diabetes by eating a healthy diet and reaching and maintaining a healthy weight, increasing physical activity, not smoking, and taking medication.  - The DPP showed the diabetes medication metformin to be most effective in preventing or delaying the development of type 2 diabetes in younger and heavier people with prediabetes and women who have had gestational diabetes.",NIDDK,Insulin Resistance and Prediabetes
1,What is (are) I Can Lower My Risk for Type 2 Diabetes: A Guide for American Indians ?,"Diabetes causes blood glucose levels to be above normal. People with diabetes have problems converting food to energy. After food is eaten, it is broken down into a sugar called glucose. Glucose is then carried by the blood to cells throughout the body. The hormone insulin, made in the pancreas, helps the body change blood glucose into energy. People with diabetes, however, either no longer make enough insulin, or their insulin doesn't work properly, or both.
                
Type 2 diabetes
                
Type 2 diabetes is the most common type in American Indians. This type of diabetes can occur at any age, even during childhood. People develop type 2 diabetes because the cells in the muscles, liver, and fat do not use insulin properly. Eventually, the body cannot make enough insulin. As a result, the amount of glucose in the blood increases while the cells are starved of energy. Over time, high blood glucose damages nerves and blood vessels, leading to problems such as heart disease, stroke, blindness, kidney failure, and amputation.
                
Other kinds of diabetes
                
Type 1 diabetes
                
Type 1 diabetes is rare in American Indians. People develop type 1 diabetes when their bodies no longer make any insulin. Type 1 is usually first diagnosed in children or young adults but can develop at any age.
                
Gestational diabetes
                
Gestational diabetes is first diagnosed during pregnancy. It occurs when the body doesn't use insulin properly. Having an American Indian family background raises the risk of developing gestational diabetes. Although this form of diabetes usually goes away after the baby is born, a woman who has had it is more likely to develop type 2 diabetes later in life.",NIDDK,I Can Lower My Risk for Type 2 Diabetes: A Guide for American Indians
1,What are the symptoms of I Can Lower My Risk for Type 2 Diabetes: A Guide for American Indians ?,"Many people have no visible signs or symptoms of diabetes. Symptoms can also be so mild that you might not notice them. More than 5 million people in the United States have type 2 diabetes and do not know it.
                
- increased thirst  - increased hunger   - fatigue   - increased urination, especially at night   - unexplained weight loss   - blurred vision   - sores that do not heal",NIDDK,I Can Lower My Risk for Type 2 Diabetes: A Guide for American Indians
1,Who is at risk for I Can Lower My Risk for Type 2 Diabetes: A Guide for American Indians? ?,"- My mother had diabetes when I was born.   - I am overweight.  - I have a parent, brother, or sister with diabetes.  - My family background is American Indian.  - I have had gestational diabetes, or I gave birth to at least one baby weighing more than 9 pounds.  - My blood pressure is 140/90 mmHg or higher, or I have been told that I have high blood pressure.  - My cholesterol levels are higher than normal. My HDL cholesterol""good"" cholesterolis below 35 mg/dL, or my triglyceride level is above 250 mg/dL.  - I am fairly inactive. I exercise fewer than three times a week.",NIDDK,I Can Lower My Risk for Type 2 Diabetes: A Guide for American Indians
1,Who is at risk for I Can Lower My Risk for Type 2 Diabetes: A Guide for American Indians? ?,"- Reach and maintain a reasonable body weight.  - Make wise food choices most of the time.  - Be physically active every day.  - Take your prescribed medicines.
                
Doing these things can reduce your risk of developing type 2 diabetes. Keeping your blood pressure and cholesterol on target also helps you stay healthy.
                
If you are pregnant, plan to breastfeed your baby. Ask your health care provider for the names of people to call for help learning to breastfeed. Besides being good for your baby, breastfeeding is good for you. Studies done with the help of Pima Indian volunteers have shown that breastfeeding may lower the baby's risk of becoming overweight and getting diabetes.
                
Getting Started.
                
Making changes in your life such as eating less can be hard. You can make the changes easier by taking these steps:
                
- Make a plan to change something that you do.  - Decide exactly what you will do and when you will do it.  - Plan what you need to get ready.  - Think about what might prevent you from reaching your goal.  - Find family and friends who will support and encourage you.  - Decide how you will reward yourselfwith a nonfood itemor activitywhen you do what you have planned.
                
Your health care provider, a registered dietitian, or a counselor can help you make a plan.
                
Reach and Maintain a Reasonable Body Weight.
                
Your weight affects your health in many ways. Being overweight can keep your body from making and using insulin correctly. The extra weight may also cause high blood pressure. The DPP study showed that losing even a few pounds can help lower your risk of developing type 2 diabetes, because weight loss helps your body use insulin more effectively. Every pound you lose lowers your risk of getting diabetes. In the DPP, people who lost 5 to 7 percent of their body weight lowered their risk of developing type 2 diabetes. They had less than half the risk of developing diabetes as people who didn't make lifestyle changes. A 5- to 7-percent weight loss for a 150-pound person, for example, would be about 7 to 10 pounds. If you're overweight, choose sensible ways to lose weight.
                
- Don't use crash diets. Instead, eat smaller servings of the foods you usually have, and limit the amount of fat you eat.  - Increase your physical activity. Aim for at least 30 minutes of exercise most days of the week. Do something you enjoy, like biking or walking with a friend.  - Set a reasonable weight-loss goal, such as losing about a pound a week. Aim for a long-term goal of losing the number of pounds that's right for you.
                
Choosing My Weight Loss Goal.
                
Losing 5 to 7 percent of your total weight can help lower your risk of getting type 2 diabetes. You are more likely to lose weight if:
                
- you're physically active   - you cut down on fat and calories  - Use these steps to choose a goal. Talk with your health care provider and your dietitian about your goal and how to reach it.
                
To find your weight loss goal for losing about 5 to 7 percent of your weight, find the weight closest to yours on the chart below. Follow the row across to see how many pounds you need to lose.
                
Your weight in pounds    5 percent loss in pounds*    7 percent loss in pounds**          150    8    11        175    9    12        200    10    14        225    11    16        250    13    18        275    14    19        300    15    21        325    16    23        350    18    25
                
*To find your exact weight loss goal in pounds for a 5 percent loss, multiply your weight by .05.
                
**To find your exact weight loss goal in pounds for a 7 percent loss, multiply your weight by .07.
                
Write your weight loss goal here:
                
To lower my risk of getting type 2 diabetes, my goal is to lose about ___________ pounds.
                
Write down what you will do to lose weight. I will:
                

                

                

                

                

                

                

                

                

                

                

                

                

                

                

                

                

                

                

                

                

                

                

                

                

                

                
Choose a date to start your plan for losing weight and write it here:
                
Start date: ___________________
                
Look ahead to when you think you can meet your goal. Allow about a week for each pound or half-pound you'd like to lose. Write the date for meeting your goal here:
                
End date: ___________________
                
Make Wise Food Choices Most of The Time
                
What you eat has a big impact on your health. By making wise food choices, you can help control your body weight, blood glucose, blood pressure, and cholesterol.
                
- Keep track of what you eat and drink. People who keep track are more successful in losing weight. You can use the Daily Food and Drink Tracker to write down what you eat and drink.   - Take a look at the serving sizes of the foods you eat. Reduce serving sizes of main courses, meat, desserts, and other foods high in fat. Increase the amount of fruits and vegetables at every meal. Below is a chart for choosing sensible serving sizes using your hand as a measuring guide. Because your hand is proportioned to the rest of your body, it can be used to measure a healthy serving size for your body. Remember, the chart is only a guide. Choose your serving sizes and foods wisely.  - Limit your fat intake to about 25 percent of your total calories. Your health care provider or dietitian can help you figure out how many grams of fat to have every day. You can check food labels for fat content. For example, if your food choices add up to about 2,000 calories a day, try to eat no more than 56 grams of fat. See Ways to Lower The Amount of Fat in Your Meals and Snacks.  - Cut down on calories by eating smaller servings and by cutting back on fat. People in the DPP lifestyle change group lowered their daily calorie total by an average of about 450 calories. Your health care provider or dietitian can work with you to develop a meal plan that helps you lose weight.  - Choose healthy commodity foods (items provided by the government to help people consume a nutritious diet), including those lower in fat.  - When you meet your goal, reward yourself with something special, like a new outfit or a movie.
                
Choose Sensible Serving Sizes
                
Amount of food    Types of food    Size of one serving (the same size as:)          3 ounces    meat, chicken, turkey, or fish    the palm of a hand or a deck of cards         1 cup    cooked vegetables salads casseroles or stews, such as chili with beans milk     an average-sized fist         1/2 cup    fruit or fruit juice starchy vegetables, such as potatoes or corn pinto beans and other dried beans rice or noodles cereal     half of an average-sized fist         1 ounce    snack food    one handful         1 Tablespoon    salad dressing    the tip of a thumb         1 teaspoon    margarine    a fingertip
                

                
Ways to Lower The Amount of Fat in Your Meals and Snacks
                
- Choose lower-fat foods. Example: Instead of sunflower seeds (20 grams of fat),  choose pretzels (1 gram).  Savings: 19 grams.    - Use low-fat versions of foods. Example: Instead of regular margarine (5 grams of fat),  use low-fat margarine (2 grams). Savings: 3 grams.    - Use low-fat seasonings. Example: Instead of putting butter and sour cream on your baked potato  (20 grams of fat), have salsa (0 grams). Savings: 20 grams.    - Cook with less fat. Example: Instead of making fried chicken (31 grams of fat),  roast or grill the chicken (9 grams). Savings: 22 grams.
                
Remember that low-fat or fat-free products still contain calories. Be careful about how much you eat. In fact, some low-fat or fat-free products are high in calories. Check the food label
                
Be Physically Active Every Day
                
- Keep track of what you do for exercise and how long you do it. Use the Daily Physical Activity Tracker to keep track of your physical activity.  - Aim for at least 30 minutes of physical activity a day most days of the week.  - Incorporate physical activity into plans with family and friends. Set a good example for your children. Play softball on weekends. Go on a family hike.  - Be active every day. For example, walk to the store, clean the house, or work in the garden, rather than watch TV.
                
Getting Started on a Walking Routine
                
Walking is a great way to be physically active. Before you get started, talk with your health care provider about whether it's OK for you to walk for exercise. Then get comfortable shoes that provide good support. You can use the Daily Physical Activity Tracker to start your routine gradually. Try to walk at least 5 times a week. Build up little by little to 30 minutes a day of brisk walking.
                
My Walking Program
                
Week number    Warm-up time (minutes) Walk slowly    Fast walk time (minutes) Walk briskly    Cool-down time (minutes) Walk slowly    Total (minutes)          1    5    5    5    15        2    5    8    5    18        3    5    11    5    21        4    5    14    5    24        5    5    17    5    27        6    5    20    5    30        7    5    23    5    33        8    5    26    5    36        9+    5    30    5    40
                
Take Your Prescribed Medicines
                

                

                
Daily Food and Drink Tracker
                
Use the Daily Food and Drink Tracker to keep track of everything you eat and drink. Make a copy of the form for each day. Write down the time, the name of the food or drink, and how much you had. For a free booklet with information on fat grams and calories, call the National Diabetes Education Program at 1888693NDEP (18886936337) and request a copy of the Game Plan Fat and Calorie Counter(PDF, 405.05 KB).
                
Sample
                
Daily Food and Drink TrackerDate: _____________
                
Time    Name    Amount    Fat Grams    Calories          8:00 am    oatmeal    1/2 cup    1    80            fat-free milk    1 cup    0    90
                

                
Daily Physical Activity Tracker
                
Use the Daily Physical Activity Tracker to keep track of your physical activity. Make a copy of the form for each day. Write down what you do and for how long.
                
Sample
                
Daily Physical Activity TrackerDate: _____________
                
Type of Activity    Minutes          Walking    20        Gardening    10
                

                
Daily Food and Drink TrackerDate: _____________
                
Time    Name    Amount    Fat Grams    Calories                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                TOTALS        
                
Daily Physical Activity TrackerDate: _____________           Type of Activity     Minutes                                                                                                                                                                                                                                                                                                                                                                                           TOTAL",NIDDK,I Can Lower My Risk for Type 2 Diabetes: A Guide for American Indians
